"p","U:0","U:1","U:2","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2,6e-18,3,-6e-35,8778,1,0,2e+01,-4e+01,0
2,3e-05,3,-5e-22,8778,1,0.07,2e+01,-4e+01,0
2,5e-06,3,-1e-21,8778,1,0.1,2e+01,-4e+01,0
2,-6e-05,3,-2e-21,8778,1,0.2,2e+01,-4e+01,0
2,-0.0002,3,-2e-21,8778,1,0.3,2e+01,-4e+01,0
2,-0.0003,3,-3e-21,8778,1,0.3,2e+01,-4e+01,0
2,-0.0005,3,-4e-21,2194,1,0.4,2e+01,-4e+01,0
2,-0.0008,3,-4e-21,6594,1,0.5,2e+01,-4e+01,0
2,-0.001,3,-4e-21,6594,1,0.6,2e+01,-4e+01,0
2,-0.001,3,-4e-21,6594,1,0.6,2e+01,-4e+01,0
2,-0.002,3,-4e-21,6594,1,0.7,2e+01,-4e+01,0
2,-0.002,3,-5e-21,6594,1,0.8,2e+01,-4e+01,0
2,-0.003,3,-5e-21,6594,1,0.8,2e+01,-4e+01,0
2,-0.003,3,-6e-21,2184,1,0.9,2e+01,-4e+01,0
2,-0.004,3,-8e-21,2184,1,1,2e+01,-4e+01,0
2,-0.004,3,-1e-20,2184,1,1,2e+01,-4e+01,0
2,-0.005,3,-1e-20,2184,1,1,2e+01,-4e+01,0
2,-0.005,3,-1e-20,2184,1,1,2e+01,-4e+01,0
2,-0.006,3,-2e-20,2184,1,1,2e+01,-4e+01,0
2,-0.006,3,-2e-20,2184,1,1,2e+01,-4e+01,0
2,-0.007,3,-2e-20,6584,1,1,2e+01,-4e+01,0
2,-0.007,3,-1e-20,6584,1,1,2e+01,-4e+01,0
2,-0.008,3,-1e-20,6584,1,2,2e+01,-4e+01,0
2,-0.008,3,-8e-21,6584,1,2,2e+01,-3e+01,0
2,-0.009,3,-6e-21,6584,1,2,2e+01,-3e+01,0
2,-0.01,3,-3e-21,6584,1,2,2e+01,-3e+01,0
2,-0.01,3,-4e-22,2174,1,2,2e+01,-3e+01,0
2,-0.01,3,2e-21,2174,1,2,2e+01,-3e+01,0
2,-0.01,3,5e-21,2174,1,2,2e+01,-3e+01,0
2,-0.01,3,8e-21,2174,1,2,2e+01,-3e+01,0
2,-0.01,3,1e-20,2174,1,2,2e+01,-3e+01,0
2,-0.01,3,2e-20,2174,1,2,2e+01,-3e+01,0
2,-0.01,3,2e-20,2174,1,2,2e+01,-3e+01,0
2,-0.01,3,1e-20,6574,1,2,2e+01,-3e+01,0
2,-0.01,3,7e-21,4374,1,2,2e+01,-3e+01,0
2,-0.01,3,-1e-24,4374,1,2,2e+01,-3e+01,0
2,-0.01,3,-7e-21,4374,1,2,2e+01,-3e+01,0
2,-0.01,3,-1e-20,4374,1,3,2e+01,-3e+01,0
2,-0.02,3,-2e-20,4374,1,3,2e+01,-3e+01,0
2,-0.02,3,-2e-20,8747,1,3,2e+01,-3e+01,0
2,-0.02,3,-2e-20,8747,1,3,2e+01,-3e+01,0
2,-0.02,3,-1e-20,8747,1,3,2e+01,-3e+01,0
2,-0.02,3,-5e-21,8747,1,3,2e+01,-3e+01,0
2,-0.02,3,3e-21,8747,1,3,2e+01,-3e+01,0
2,-0.02,3,1e-20,8747,1,3,2e+01,-3e+01,0
2,-0.02,3,2e-20,8747,1,3,2e+01,-3e+01,0
2,-0.02,3,3e-20,4364,1,3,2e+01,-3e+01,0
2,-0.02,3,3e-20,4364,1,3,2e+01,-3e+01,0
2,-0.02,3,3e-20,4364,1,3,2e+01,-3e+01,0
2,-0.02,3,3e-20,4364,1,3,2e+01,-3e+01,0
2,-0.02,3,3e-20,4364,1,3,2e+01,-3e+01,0
2,-0.02,3,3e-20,4364,1,4,2e+01,-3e+01,0
2,-0.02,3,3e-20,8737,1,4,2e+01,-3e+01,0
2,-0.02,3,2e-20,8737,1,4,2e+01,-3e+01,0
2,-0.02,3,8e-21,8737,1,4,2e+01,-3e+01,0
2,-0.02,3,-3e-21,8737,1,4,2e+01,-3e+01,0
2,-0.02,3,-1e-20,8737,1,4,2e+01,-3e+01,0
2,-0.02,3,-3e-20,8737,1,4,2e+01,-3e+01,0
2,-0.02,3,-4e-20,8737,1,4,2e+01,-3e+01,0
2,-0.02,3,-4e-20,4354,1,4,2e+01,-3e+01,0
2,-0.02,3,-4e-20,4354,1,4,2e+01,-3e+01,0
2,-0.02,3,-3e-20,4354,1,4,2e+01,-3e+01,0
2,-0.02,3,-2e-20,6553,1,4,2e+01,-3e+01,0
1,-0.02,3,-5e-21,6553,1,4,2e+01,-3e+01,0
1,-0.02,3,6e-21,6553,1,4,2e+01,-3e+01,0
1,-0.02,3,2e-20,6553,1,4,2e+01,-3e+01,0
1,-0.02,3,2e-20,2143,1,5,2e+01,-3e+01,0
1,-0.02,3,1e-20,2143,1,5,2e+01,-3e+01,0
1,-0.02,3,1e-20,2143,1,5,2e+01,-3e+01,0
1,-0.02,3,8e-21,2143,1,5,2e+01,-3e+01,0
1,-0.02,3,5e-21,2143,1,5,2e+01,-3e+01,0
1,-0.02,3,3e-21,2143,1,5,2e+01,-3e+01,0
1,-0.02,3,3e-22,2143,1,5,2e+01,-3e+01,0
1,-0.02,3,3e-21,6543,1,5,2e+01,-3e+01,0
1,-0.02,3,7e-21,6543,1,5,2e+01,-3e+01,0
1,-0.02,3,1e-20,6543,1,5,2e+01,-3e+01,0
1,-0.02,3,2e-20,6543,1,5,2e+01,-3e+01,0
1,-0.02,3,2e-20,6543,1,5,2e+01,-3e+01,0
1,-0.02,3,3e-20,6543,1,5,2e+01,-3e+01,0
1,-0.02,3,3e-20,6543,1,5,2e+01,-3e+01,0
1,-0.02,3,3e-20,2133,1,6,2e+01,-3e+01,0
1,-0.02,3,2e-20,2133,1,6,2e+01,-3e+01,0
1,-0.02,3,2e-20,2133,1,6,2e+01,-3e+01,0
1,-0.02,3,8e-21,2133,1,6,2e+01,-3e+01,0
1,-0.02,3,2e-22,2133,1,6,2e+01,-3e+01,0
1,-0.02,3,-9e-21,2133,1,6,2e+01,-3e+01,0
1,-0.02,3,-2e-20,6533,1,6,2e+01,-3e+01,0
1,-0.02,3,-2e-20,6533,1,6,2e+01,-3e+01,0
1,-0.02,3,-3e-20,6533,1,6,2e+01,-3e+01,0
1,-0.02,3,-3e-20,6533,1,6,2e+01,-3e+01,0
1,-0.02,3,-4e-20,4333,1,6,2e+01,-3e+01,0
1,-0.02,3,-4e-20,4333,1,6,2e+01,-3e+01,0
1,-0.02,3,-3e-20,4333,1,6,2e+01,-3e+01,0
1,-0.02,3,-3e-20,8706,1,6,2e+01,-3e+01,0
1,-0.02,3,-3e-20,8706,1,6,2e+01,-3e+01,0
1,-0.02,3,-3e-20,8706,1,7,2e+01,-3e+01,0
1,-0.02,3,-3e-20,8706,1,7,2e+01,-3e+01,0
1,-0.02,3,-3e-20,8706,1,7,2e+01,-3e+01,0
1,-0.02,3,-3e-20,8706,1,7,2e+01,-3e+01,0
1,-0.02,3,-3e-20,8706,1,7,2e+01,-3e+01,0
1,-0.02,3,-3e-20,4323,1,7,2e+01,-3e+01,0
1,-0.02,3,-3e-20,4323,1,7,2e+01,-3e+01,0
1,-0.02,3,-2e-20,4323,1,7,2e+01,-3e+01,0
1,-0.02,3,-2e-20,4323,1,7,2e+01,-3e+01,0
1,-0.02,3,-1e-20,4323,1,7,2e+01,-3e+01,0
1,-0.02,3,-1e-20,4323,1,7,2e+01,-3e+01,0
1,-0.02,3,-5e-21,4323,1,7,2e+01,-3e+01,0
1,-0.02,3,2e-22,8696,1,7,2e+01,-3e+01,0
1,-0.02,3,5e-21,8696,1,7,2e+01,-3e+01,0
1,-0.02,3,1e-20,8696,1,8,2e+01,-3e+01,0
1,-0.02,3,2e-20,8696,1,8,2e+01,-3e+01,0
1,-0.02,3,2e-20,8696,1,8,2e+01,-3e+01,0
1,-0.02,3,3e-20,8696,1,8,2e+01,-3e+01,0
1,-0.02,3,3e-20,8696,1,8,2e+01,-3e+01,0
1,-0.02,3,4e-20,4313,1,8,2e+01,-3e+01,0
1,-0.02,3,2e-20,4313,1,8,2e+01,-3e+01,0
1,-0.02,3,8e-21,4313,1,8,2e+01,-3e+01,0
1,-0.02,3,-6e-21,4313,1,8,2e+01,-3e+01,0
1,-0.02,3,-2e-20,6512,1,8,2e+01,-3e+01,0
1,-0.02,3,-3e-20,6512,1,8,2e+01,-3e+01,0
1,-0.02,3,-5e-20,6512,1,8,2e+01,-3e+01,0
1,-0.02,3,-6e-20,6512,1,8,2e+01,-3e+01,0
1,-0.02,3,-6e-20,2102,1,8,2e+01,-3e+01,0
1,-0.02,3,-5e-20,2102,1,8,2e+01,-3e+01,0
1,-0.01,3,-5e-20,2102,1,9,2e+01,-3e+01,0
0.9,-0.01,3,-5e-20,2102,1,9,2e+01,-3e+01,0
0.9,-0.01,3,-5e-20,2102,1,9,2e+01,-3e+01,0
0.9,-0.01,3,-4e-20,2102,1,9,2e+01,-3e+01,0
0.9,-0.01,3,-4e-20,2102,1,9,2e+01,-3e+01,0
0.9,-0.01,3,-4e-20,6502,1,9,2e+01,-3e+01,0
0.9,-0.01,3,-3e-20,6502,1,9,2e+01,-3e+01,0
0.9,-0.01,3,-2e-20,6502,1,9,2e+01,-3e+01,0
0.9,-0.01,3,-1e-20,6502,1,9,2e+01,-3e+01,0
0.9,-0.01,3,-5e-21,6502,1,9,2e+01,-3e+01,0
0.9,-0.01,3,5e-21,6502,1,9,2e+01,-3e+01,0
0.9,-0.01,3,1e-20,6502,1,9,2e+01,-3e+01,0
0.9,-0.01,3,2e-20,2092,1,9,2e+01,-3e+01,0
0.9,-0.01,3,1e-20,2092,1,9,2e+01,-3e+01,0
0.9,-0.01,3,7e-21,2092,1,1e+01,2e+01,-3e+01,0
0.9,-0.009,3,2e-21,2092,1,1e+01,2e+01,-3e+01,0
0.9,-0.009,3,-4e-21,2092,1,1e+01,2e+01,-3e+01,0
0.8,-0.009,3,-1e-20,2092,1,1e+01,2e+01,-3e+01,0
0.8,-0.008,3,-2e-20,2092,1,1e+01,2e+01,-3e+01,0
0.8,-0.008,3,-2e-20,6492,1,1e+01,2e+01,-3e+01,0
0.8,-0.007,3,-1e-20,6492,1,1e+01,2e+01,-3e+01,0
0.8,-0.007,3,-2e-21,4292,1,1e+01,2e+01,-3e+01,0
0.8,-0.006,3,7e-21,4292,1,1e+01,2e+01,-3e+01,0
0.8,-0.006,3,1e-20,4292,1,1e+01,2e+01,-3e+01,0
0.8,-0.005,3,2e-20,4292,1,1e+01,2e+01,-3e+01,0
0.8,-0.005,3,3e-20,4292,1,1e+01,2e+01,-3e+01,0
0.8,-0.004,3,3e-20,4292,1,1e+01,2e+01,-3e+01,0
0.8,-0.004,3,4e-20,8665,1,1e+01,2e+01,-3e+01,0
0.8,-0.003,3,4e-20,8665,1,1e+01,2e+01,-3e+01,0
0.8,-0.002,3,4e-20,8665,1,1e+01,2e+01,-3e+01,0
0.8,-0.002,3,5e-20,8665,1,1e+01,2e+01,-3e+01,0
0.8,-0.0009,3,6e-20,8665,1,1e+01,2e+01,-3e+01,0
0.8,-0.0002,3,6e-20,8665,1,1e+01,2e+01,-3e+01,0
0.7,0.0005,3,7e-20,8665,1,1e+01,2e+01,-3e+01,0
0.7,0.001,3,7e-20,4282,1,1e+01,2e+01,-3e+01,0
0.7,0.002,3,6e-20,4282,1,1e+01,2e+01,-3e+01,0
0.7,0.003,3,4e-20,4282,1,1e+01,2e+01,-3e+01,0
0.7,0.003,3,3e-20,4282,1,1e+01,2e+01,-3e+01,0
0.7,0.004,3,2e-20,4282,1,1e+01,2e+01,-3e+01,0
0.7,0.005,3,2e-21,4282,1,1e+01,2e+01,-3e+01,0
0.7,0.006,3,-1e-20,4282,1,1e+01,2e+01,-3e+01,0
0.7,0.006,3,-2e-20,4282,1,1e+01,2e+01,-3e+01,0
0.7,0.007,3,-3e-20,8655,1,1e+01,2e+01,-3e+01,0
0.7,0.008,3,-3e-20,8655,1,1e+01,2e+01,-3e+01,0
0.7,0.009,3,-3e-20,8655,1,1e+01,2e+01,-3e+01,0
0.7,0.01,3,-3e-20,8655,1,1e+01,2e+01,-2e+01,0
0.6,0.01,3,-3e-20,8655,1,1e+01,2e+01,-2e+01,0
0.6,0.01,3,-4e-20,8655,1,1e+01,2e+01,-2e+01,0
0.6,0.01,3,-4e-20,2071,1,1e+01,2e+01,-2e+01,0
0.6,0.01,3,-4e-20,6471,1,1e+01,2e+01,-2e+01,0
0.6,0.02,3,-3e-20,6471,1,1e+01,2e+01,-2e+01,0
0.6,0.02,3,-2e-20,6471,1,1e+01,2e+01,-2e+01,0
0.6,0.02,3,-5e-21,6471,1,1e+01,2e+01,-2e+01,0
0.6,0.02,3,6e-21,6471,1,1e+01,2e+01,-2e+01,0
0.6,0.02,3,2e-20,6471,1,1e+01,2e+01,-2e+01,0
0.6,0.02,3,3e-20,6471,1,1e+01,2e+01,-2e+01,0
0.6,0.02,3,4e-20,6471,1,1e+01,2e+01,-2e+01,0
0.6,0.02,3,4e-20,2061,1,1e+01,2e+01,-2e+01,0
0.5,0.03,3,4e-20,2061,1,1e+01,2e+01,-2e+01,0
0.5,0.03,3,4e-20,2061,1,1e+01,2e+01,-2e+01,0
0.5,0.03,3,4e-20,2061,1,1e+01,2e+01,-2e+01,0
0.5,0.03,3,3e-20,2061,1,1e+01,2e+01,-2e+01,0
0.5,0.03,3,3e-20,2061,1,1e+01,2e+01,-2e+01,0
0.5,0.03,3,3e-20,2061,1,1e+01,2e+01,-2e+01,0
0.5,0.03,3,2e-20,2061,1,1e+01,2e+01,-2e+01,0
0.5,0.04,3,2e-20,6461,1,1e+01,2e+01,-2e+01,0
0.5,0.04,3,1e-20,6461,1,1e+01,2e+01,-2e+01,0
0.4,0.04,3,1e-20,6461,1,1e+01,2e+01,-2e+01,0
0.4,0.04,3,7e-21,6461,1,1e+01,2e+01,-2e+01,0
0.4,0.04,3,4e-21,6461,1,1e+01,2e+01,-2e+01,0
0.4,0.04,3,1e-21,6461,1,1e+01,2e+01,-2e+01,0
0.4,0.05,3,-8e-22,6461,1,1e+01,2e+01,-2e+01,0
0.4,0.05,3,-2e-21,2051,1,1e+01,2e+01,-2e+01,0
0.4,0.05,3,-2e-21,2051,1,1e+01,2e+01,-2e+01,0
0.3,0.05,3,-3e-21,8634,1,1e+01,2e+01,-2e+01,0
0.3,0.05,3,-3e-21,8634,1,1e+01,2e+01,-2e+01,0
0.3,0.06,3,-3e-21,8634,1,1e+01,2e+01,-2e+01,0
0.3,0.06,3,-3e-21,8634,1,1e+01,2e+01,-2e+01,0
0.3,0.06,3,-3e-21,8634,1,1e+01,2e+01,-2e+01,0
0.3,0.06,3,-2e-21,8634,1,1e+01,2e+01,-2e+01,0
0.3,0.06,3,-2e-21,4251,1,1e+01,2e+01,-2e+01,0
0.2,0.07,3,-1e-21,4251,1,1e+01,2e+01,-2e+01,0
0.2,0.07,3,-9e-22,4251,1,1e+01,2e+01,-2e+01,0
0.2,0.07,3,-6e-22,4251,1,1e+01,2e+01,-2e+01,0
0.2,0.07,3,-4e-22,4251,1,1e+01,2e+01,-2e+01,0
0.2,0.08,3,-2e-22,4251,1,1e+01,2e+01,-2e+01,0
0.1,0.08,3,-8e-23,4251,1,1e+01,2e+01,-2e+01,0
0.1,0.08,3,3e-24,4251,1,1e+01,2e+01,-2e+01,0
0.1,0.08,3,-4e-22,8624,1,1e+01,2e+01,-2e+01,0
0.07,0.09,3,-2e-21,8624,1,1e+01,2e+01,-2e+01,0
0.04,0.1,3,-3e-21,8624,1,1e+01,2e+01,-2e+01,0
0.008,0.1,3,-4e-21,8624,1,1e+01,2e+01,-2e+01,0
-0.02,0.1,3,-5e-21,8624,1,1e+01,2e+01,-2e+01,0
-0.06,0.1,3,-7e-21,8624,1,1e+01,2e+01,-2e+01,0
-0.09,0.1,3,-8e-21,8624,1,2e+01,2e+01,-2e+01,0
-0.1,0.1,3,-9e-21,8624,1,2e+01,2e+01,-2e+01,0
-0.2,0.1,3,-1e-20,4241,1,2e+01,2e+01,-2e+01,0
-0.2,0.1,3,-1e-20,4241,1,2e+01,2e+01,-2e+01,0
-0.2,0.1,3,-3e-21,4241,1,2e+01,2e+01,-2e+01,0
-0.3,0.1,3,4e-21,6440,1,2e+01,2e+01,-2e+01,0
-0.3,0.1,3,6e-21,6440,1,2e+01,2e+01,-2e+01,0
-0.3,0.1,3,8e-21,6440,1,2e+01,2e+01,-2e+01,0
-0.4,0.2,3,9e-21,6440,1,2e+01,2e+01,-2e+01,0
-0.4,0.2,3,1e-20,6440,1,2e+01,2e+01,-2e+01,0
-0.4,0.2,3,2e-21,1119,1,2e+01,2e+01,-2e+01,0
-0.5,0.2,3,-4e-20,1119,1,2e+01,2e+01,-2e+01,0
-0.6,0.2,3,-3e-20,1119,1,2e+01,2e+01,-2e+01,0
-0.6,0.1,3,2e-20,1119,1,2e+01,2e+01,-2e+01,0
-0.6,0.2,3,5e-20,3319,1,2e+01,2e+01,-2e+01,0
-0.6,0.2,3,1e-19,8799,1,2e+01,2e+01,-2e+01,0
-0.6,0.2,3,1e-19,8799,1,2e+01,2e+01,-2e+01,0
-0.6,0.2,3,1e-19,8799,1,2e+01,2e+01,-2e+01,0
-0.6,0.3,3,6e-20,1118,1,2e+01,2e+01,-2e+01,0
-0.6,0.3,3,3e-20,5538,1,2e+01,2e+01,-2e+01,0
-0.5,0.3,3,5e-21,5538,1,2e+01,2e+01,-2e+01,0
-0.5,0.3,3,-1e-20,5538,1,2e+01,2e+01,-2e+01,0
-0.5,0.3,3,-2e-20,5538,1,2e+01,2e+01,-2e+01,0
-0.5,0.3,3,-3e-20,3338,1,2e+01,2e+01,-2e+01,0
-0.5,0.3,3,-2e-20,7721,1,2e+01,2e+01,-2e+01,0
-0.5,0.3,3,-1e-20,7721,1,2e+01,2e+01,-2e+01,0
-0.5,0.4,3,-1e-20,7721,1,2e+01,2e+01,-2e+01,0
-0.5,0.4,3,-1e-20,7721,1,2e+01,2e+01,-2e+01,0
-0.5,0.4,3,-1e-20,5557,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,-1e-21,5557,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,9e-21,5557,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,2e-20,5557,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,3e-20,5557,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,4e-20,1157,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,3e-20,7740,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,3e-20,7740,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,2e-20,7740,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,1e-20,7740,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,1e-20,3377,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,2e-20,3377,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,2e-20,5576,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,2e-20,5576,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,3e-20,5576,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,2e-20,1176,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,1e-20,1176,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,-4e-21,1176,1,2e+01,2e+01,-2e+01,0
-0.4,0.4,3,-2e-20,1176,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-4e-20,1176,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-5e-20,3396,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-6e-20,3396,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-6e-20,3396,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-6e-20,3396,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-6e-20,3396,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-5e-20,7779,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-4e-20,7779,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-2e-20,1195,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-1e-20,1195,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-5e-21,1195,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,4e-21,5615,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,2e-21,5615,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-2e-21,5615,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-9e-21,5615,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-2e-20,5615,1,2e+01,2e+01,-2e+01,0
-0.4,0.5,3,-3e-20,5615,1,2e+01,2e+01,-2e+01,0
-0.4,0.6,3,-3e-20,1215,1,2e+01,2e+01,-2e+01,0
-0.4,0.6,3,-3e-20,7798,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,-2e-20,7798,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,-2e-20,7798,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,-2e-20,7798,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,-2e-20,3435,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,-8e-21,3435,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,-1e-21,3435,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,6e-21,3435,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,1e-20,3435,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,2e-20,3435,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,2e-20,1234,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,2e-20,1234,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,1e-20,1234,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,1e-20,1234,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,1e-20,1234,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,2e-20,1234,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,2e-20,5654,1,2e+01,2e+01,-2e+01,0
-0.3,0.6,3,2e-20,5654,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,1e-20,5654,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,1e-20,5654,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,1e-20,5654,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,2e-20,5654,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,2e-20,7837,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,1e-20,7837,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,1e-20,7837,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,6e-21,7837,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,2e-21,7837,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,-3e-21,7837,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,-3e-21,3474,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,2e-21,3474,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,6e-21,3474,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,1e-20,3474,1,2e+01,2e+01,-2e+01,0
-0.3,0.7,3,1e-20,3474,1,2e+01,2e+01,-1e+01,0
-0.3,0.7,3,2e-20,3474,1,2e+01,2e+01,-1e+01,0
-0.3,0.7,3,2e-20,7857,1,2e+01,2e+01,-1e+01,0
-0.3,0.7,3,2e-20,1273,1,2e+01,2e+01,-1e+01,0
-0.3,0.7,3,1e-20,1273,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,5e-21,1273,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,-1e-22,1273,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,-5e-21,1273,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,-1e-20,1273,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,-1e-20,5693,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,-2e-20,5693,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,-2e-20,5693,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,-2e-20,5693,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,-2e-20,5693,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,-2e-20,5693,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,-8e-21,1293,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,7e-21,1293,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,2e-20,1293,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,4e-20,1293,1,2e+01,2e+01,-1e+01,0
-0.3,0.8,3,5e-20,1293,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,6e-20,7876,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,7e-20,7876,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,6e-20,3513,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,4e-20,3513,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,3e-20,3513,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,2e-20,3513,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,1e-20,3513,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,4e-21,3513,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,-4e-21,3513,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,-1e-20,7896,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,-2e-20,7896,1,2e+01,3e+01,-1e+01,0
-0.3,0.8,3,-3e-20,7896,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-3e-20,7896,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-3e-20,7896,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-4e-20,7896,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-4e-20,3533,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-4e-20,3533,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-3e-20,3533,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-3e-20,5732,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-3e-20,5732,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-3e-20,5732,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-2e-20,5732,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-2e-20,5732,1,2e+01,3e+01,-1e+01,0
-0.3,0.9,3,-1e-20,1332,1,2e+01,3e+01,-1e+01,0
-0.4,0.9,3,-9e-21,1332,1,2e+01,3e+01,-1e+01,0
-0.4,0.9,3,-4e-21,1332,1,2e+01,3e+01,-1e+01,0
-0.4,0.9,3,-4e-22,1332,1,2e+01,3e+01,-1e+01,0
-0.4,0.9,3,3e-21,1332,1,2e+01,3e+01,-1e+01,0
-0.4,0.9,3,7e-21,1332,1,3e+01,3e+01,-1e+01,0
-0.4,0.9,3,1e-20,1332,1,3e+01,3e+01,-1e+01,0
-0.4,0.9,3,1e-20,5752,1,3e+01,3e+01,-1e+01,0
-0.4,0.9,3,8e-21,5752,1,3e+01,3e+01,-1e+01,0
-0.4,0.9,3,6e-21,5752,1,3e+01,3e+01,-1e+01,0
-0.4,0.9,3,2e-21,5752,1,3e+01,3e+01,-1e+01,0
-0.4,0.9,3,-2e-21,5752,1,3e+01,3e+01,-1e+01,0
