"p","U:0","U:1","U:2","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.4847781658,0.9073123336,3.385993719,-1.370998712e-20,5891,1,33.71539307,26.16749954,-3.023174286,0
-0.4854369462,0.9058282971,3.381896734,-1.25293936e-20,5891,1,33.7843399,26.17499924,-2.954635859,0
-0.4860970676,0.9043477774,3.377815008,-1.135413474e-20,5891,1,33.85328674,26.18250084,-2.886097431,0
-0.4867585599,0.9028704166,3.373747349,-1.01842582e-20,5891,1,33.9222374,26.19000053,-2.817558765,0
-0.4874213934,0.9013964534,3.369694471,-9.019743805e-21,5891,1,33.99118423,26.19750023,-2.749020338,0
-0.488085568,0.899925828,3.365656376,-7.860586693e-21,5891,1,34.06013107,26.20499992,-2.680481911,0
-0.4887511134,0.8984585404,3.361632824,-6.706786061e-21,5891,1,34.12907791,26.21249962,-2.611943483,0
-0.4894179702,0.8969945908,3.357623816,-5.558337869e-21,5891,1,34.19802475,26.21999931,-2.543404818,0
-0.4900861681,0.8955340981,3.353630066,-4.415249387e-21,5891,1,34.2669754,26.22750092,-2.47486639,0
-0.4907557368,0.8940768838,3.349650621,-3.277519404e-21,5891,1,34.33592224,26.23500061,-2.406327963,0
-0.4914719164,0.8922789693,3.344017744,-2.49749778e-21,1491,1,34.40486908,26.24250031,-2.337789297,0
-0.4922106564,0.8903388381,3.337691069,-1.870854748e-21,1491,1,34.47381592,26.25,-2.26925087,0
-0.4929530025,0.8884038329,3.331384659,-1.246330558e-21,1491,1,34.54276276,26.25749969,-2.200712442,0
-0.493698895,0.8864740729,3.325098991,-6.23922636e-22,1491,1,34.61171341,26.26499939,-2.132173777,0
-0.494448334,0.884549439,3.31883359,-3.635393695e-24,1491,1,34.68066025,26.27249908,-2.063635349,0
-0.4952013493,0.8826301694,3.312589407,6.145177479e-22,1491,1,34.74960709,26.28000069,-1.995096922,0
-0.495957911,0.8807159662,3.306365013,1.23056889e-21,1491,1,34.81855392,26.28750038,-1.926558375,0
-0.496718049,0.8788068891,3.300161123,1.844502704e-21,1491,1,34.88750458,26.29500008,-1.858019829,0
-0.4974817336,0.8769030571,3.293977976,2.456318282e-21,1491,1,34.95645142,26.30249977,-1.789481401,0
-0.4982489944,0.8750043511,3.287815094,3.066018248e-21,1491,1,35.02539825,26.30999947,-1.720942855,0
-0.4990197718,0.8731108904,3.281672716,3.673601997e-21,1491,1,35.09434509,26.31749916,-1.652404308,0
-0.4996105731,0.8712970018,3.274830103,3.793519356e-21,5911,1,35.16329193,26.32500076,-1.583865881,0
-0.5001175404,0.8695523739,3.267705679,3.652320675e-21,5911,1,35.23224258,26.33250046,-1.515327334,0
-0.5006397963,0.8678432107,3.260698557,3.506315219e-21,5911,1,35.30118942,26.34000015,-1.446788907,0
-0.5011773705,0.8661693931,3.25380826,3.355504805e-21,5911,1,35.37013626,26.34749985,-1.37825036,0
-0.5017302632,0.864530921,3.247035265,3.199892462e-21,5911,1,35.4390831,26.35499954,-1.309711814,0
-0.5022983551,0.8629277945,3.240378857,3.039481421e-21,5911,1,35.50802994,26.36249924,-1.241173387,0
-0.5028817654,0.8613601923,3.233840466,2.874242602e-21,5911,1,35.57698059,26.37000084,-1.17263484,0
-0.5034804344,0.8598276973,3.227417946,2.704241234e-21,5911,1,35.64592743,26.37750053,-1.104096293,0
-0.5040943623,0.8583304286,3.221112013,2.529449651e-21,5911,1,35.71487427,26.38500023,-1.035557866,0
-0.5047235489,0.8568684459,3.214922905,2.349870275e-21,5911,1,35.78382111,26.39249992,-0.9670193195,0
-0.5053679347,0.8554416895,3.208850145,2.165505933e-21,5911,1,35.85276794,26.39999962,-0.8984808326,0
-0.5060275197,0.8540501595,3.202894211,1.976359858e-21,5911,1,35.9217186,26.40749931,-0.8299423456,0
-0.5060390234,0.8525198698,3.195837736,1.792256434e-21,1511,1,35.99066544,26.41500092,-0.7614038587,0
-0.5058923364,0.8509832025,3.188586235,1.617555929e-21,1511,1,36.05961227,26.42250061,-0.6928653121,0
-0.505752027,0.8494840264,3.18144393,1.451054428e-21,1511,1,36.12855911,26.43000031,-0.6243268251,0
-0.5056182146,0.8480222225,3.174410105,1.292747184e-21,1511,1,36.19750595,26.4375,-0.5557883382,0
-0.5054907799,0.8465979099,3.167485237,1.142629251e-21,1511,1,36.2664566,26.44499969,-0.4872498214,0
-0.5053697824,0.8452110291,3.16066885,1.000696084e-21,1511,1,36.33540344,26.45249939,-0.4187113345,0
-0.5052551627,0.8438615203,3.153961182,8.669426353e-22,1511,1,36.40435028,26.45999908,-0.3501728177,0
-0.5051470399,0.8425496817,3.147363186,7.413396214e-22,1511,1,36.47329712,26.46750069,-0.2816343307,0
-0.5050452352,0.8412749171,3.140872478,6.239329858e-22,1511,1,36.54224777,26.47500038,-0.213095814,0
-0.5049498677,0.8400374055,3.134490252,5.146918306e-22,1511,1,36.61119461,26.48250008,-0.1445573121,0
-0.504860878,0.838837266,3.128216505,4.136114099e-22,1511,1,36.68014145,26.48999977,-0.07601881772,0
-0.5047783256,0.8376743793,3.122051001,3.206868769e-22,1511,1,36.74908829,26.49749947,-0.007480312139,0
-0.5036256313,0.8355943561,3.112341881,2.210798464e-22,5931,1,36.81803513,26.50499916,0.06105818972,0
-0.502335608,0.8334574103,3.102369308,1.355946252e-22,5931,1,36.88698578,26.51250076,0.1295966953,0
-0.5010393858,0.8313810229,3.092582464,6.653062286e-23,5931,1,36.95593262,26.52000046,0.1981351972,0
-0.4997370541,0.8293656111,3.082982779,1.387097517e-23,5931,1,37.02487946,26.52750015,0.2666736841,0
-0.4984285533,0.8274111748,3.073569775,-2.238432419e-23,5931,1,37.09382629,26.53499985,0.3352122009,0
-0.4971139133,0.8255176544,3.064343929,-4.223527523e-23,5931,1,37.16277313,26.54249954,0.4037506878,0
-0.4957931042,0.8236851096,3.055305004,-4.568186848e-23,5931,1,37.23172379,26.54999924,0.4722892046,0
-0.4944662154,0.8219139576,3.04645443,-3.27263869e-23,5931,1,37.30067062,26.55750084,0.5408276916,0
-0.4931330979,0.8202033043,3.037789345,-3.362203275e-24,5931,1,37.36961746,26.56500053,0.6093661785,0
-0.4904982746,0.8181931376,3.028544664,0,1531,1,37.4385643,26.57250023,0.6779047251,0
-0.4877151847,0.816198647,3.019366503,0,1531,1,37.50751114,26.57999992,0.746443212,0
-0.4849077761,0.8142539263,3.010326624,0,1531,1,37.57646179,26.58749962,0.814981699,0
-0.482076019,0.8123589754,3.001424551,0,1531,1,37.64540863,26.59499931,0.8835201859,0
-0.4792199433,0.8105142713,2.992661953,0,1531,1,37.71435547,26.60250092,0.9520587325,0
-0.476339519,0.8087189198,2.984035969,0,1531,1,37.78330231,26.61000061,1.020597219,0
-0.4734347463,0.8069733977,2.975548029,0,1531,1,37.85225296,26.61750031,1.089135766,0
-0.4705056548,0.8052776456,2.967198133,0,1531,1,37.9211998,26.625,1.157674193,0
-0.4675522149,0.8036317229,2.958986044,0,1531,1,37.99014664,26.63249969,1.22621274,0
-0.4633501768,0.8010849953,2.949239254,0,5951,1,38.05909348,26.63999939,1.294751167,0
-0.4590165019,0.7985043526,2.93943882,0,5951,1,38.12804031,26.64749908,1.363289714,0
-0.4546376765,0.7959575057,2.929703712,0,5951,1,38.19699097,26.65500069,1.43182826,0
-0.4502137601,0.7934434414,2.920030117,0,5951,1,38.26593781,26.66250038,1.500366688,0
-0.4457446933,0.7909626365,2.910420179,0,5951,1,38.33488464,26.67000008,1.568905234,0
-0.4412305355,0.7885151505,2.900873423,0,5951,1,38.40383148,26.67749977,1.637443781,0
-0.436671257,0.786100924,2.891390085,0,5951,1,38.47277832,26.68499947,1.705982208,0
-0.4320668578,0.7837200165,2.881970167,0,5951,1,38.54172897,26.69249916,1.774520755,0
-0.4274173081,0.7813728452,2.872615337,0,5951,1,38.61067581,26.70000076,1.843059182,0
-0.4220651686,0.7776944637,2.86211586,0,1551,1,38.67962265,26.70750046,1.911597729,0
-0.4166298807,0.7739570737,2.851554871,0,1551,1,38.74856949,26.71500015,1.980136275,0
-0.411142379,0.770224452,2.840987682,0,1551,1,38.81751633,26.72249985,2.048674822,0
-0.405602634,0.7664965987,2.830414534,0,1551,1,38.88646698,26.72999954,2.117213249,0
-0.400010705,0.7627735138,2.819835663,0,1551,1,38.95541382,26.73749924,2.185751677,0
-0.3943663836,0.7590556741,2.809252024,0,1551,1,39.02436066,26.74500084,2.254290342,0
-0.3886699677,0.7553420663,2.798660994,0,1551,1,39.0933075,26.75250053,2.32282877,0
-0.3829213083,0.7516332865,2.788063765,0,1551,1,39.16225433,26.76000023,2.391367197,0
-0.3771204054,0.7479292154,2.777460575,0,1551,1,39.23120499,26.76749992,2.459905863,0
-0.3712940812,0.7430300117,2.766275406,0,5971,1,39.30015182,26.77499962,2.52844429,0
-0.3654253483,0.7380799055,2.755018234,0,5971,1,39.36909866,26.78249931,2.596982718,0
-0.3595135212,0.7331085205,2.743704081,0,5971,1,39.4380455,26.79000092,2.665521145,0
-0.3535588682,0.7281147838,2.732329607,0,5971,1,39.50699615,26.79750061,2.734059811,0
-0.34756127,0.7230992317,2.720896482,0,5971,1,39.57594299,26.80500031,2.802598238,0
-0.3415206969,0.7180618048,2.709404707,0,5971,1,39.64488983,26.8125,2.871136665,0
-0.3354371786,0.7130025029,2.69785428,0,5971,1,39.71383667,26.81999969,2.939675331,0
-0.329310745,0.7079214454,2.686245203,0,5971,1,39.78278351,26.82749939,3.008213758,0
-0.3231413364,0.7028185129,2.674577475,0,5971,1,39.85173035,26.83499908,3.076752186,0
-0.317684114,0.6968840957,2.66318202,0,1571,1,39.920681,26.84250069,3.145290852,0
-0.3122003973,0.6909068823,2.651694536,0,1571,1,39.98962784,26.85000038,3.213829279,0
-0.3066881597,0.6848891973,2.640115738,0,1571,1,40.05857468,26.85750008,3.282367706,0
-0.3011474013,0.6788311005,2.628445387,0,1571,1,40.12752151,26.86499977,3.350906372,0
-0.2955781519,0.6727325916,2.616683722,0,1571,1,40.19647217,26.87249947,3.419444799,0
-0.2899803817,0.6665936708,2.60483098,0,1571,1,40.26541901,26.87999916,3.487983227,0
-0.2843539119,0.6604147553,2.592887878,0,1571,1,40.33436584,26.88750076,3.556521893,0
-0.2786991298,0.6541949511,2.58085227,0,1571,1,40.40331268,26.89500046,3.62506032,0
-0.2730363607,0.6479266286,2.56874752,0,5991,1,40.47225952,26.90250015,3.693598747,0
-0.2684237361,0.6411833763,2.557693958,0,5991,1,40.54121017,26.90999985,3.762137175,0
-0.2636687458,0.6344636679,2.546764135,0,3792,1,40.61015701,26.91749954,3.83067584,0
-0.2585743368,0.6279262304,2.536439657,0,3792,1,40.67910385,26.92499924,3.899214268,0
-0.2534346282,0.6213938594,2.526217461,0,3792,1,40.74805069,26.93250084,3.967752695,0
-0.2482502162,0.6148656011,2.516093731,0,3792,1,40.81699753,26.94000053,4.036291122,0
-0.2430207729,0.6083418131,2.506070375,0,3792,1,40.88594818,26.94750023,4.104829788,0
-0.2377463132,0.6018225551,2.496147156,0,3792,1,40.95489502,26.95499992,4.173368454,0
-0.2324268669,0.5953079462,2.486324549,0,3792,1,41.02384186,26.96249962,4.241906643,0
-0.2271025777,0.588804543,2.476673126,0,8175,1,41.0927887,26.96999931,4.310445309,0
-0.2227041572,0.5824504495,2.468781471,0,8175,1,41.16173935,26.97750092,4.378983974,0
-0.2182830274,0.5760676265,2.46091795,0,8175,1,41.23068619,26.98500061,4.447522163,0
-0.2138388306,0.5696564913,2.453083754,0,8175,1,41.29963303,26.99250031,4.516060829,0
-0.2093715668,0.5632171035,2.445279121,0,8175,1,41.36857986,27,4.584599495,0
-0.2048812807,0.5567494631,2.437504053,0,8175,1,41.4375267,27.00749969,4.653137684,0
-0.2003679127,0.5502535105,2.429758549,0,8175,1,41.50647736,27.01499939,4.72167635,0
-0.1958314925,0.5437292457,2.422042608,0,8175,1,41.57542419,27.02249908,4.790215015,0
-0.1912716776,0.5371772647,2.414357901,0,8175,1,41.64437103,27.03000069,4.858753204,0
-0.1867516935,0.5306290984,2.40682888,0,3812,1,41.71331787,27.03750038,4.92729187,0
-0.1831754446,0.5245386958,2.401259899,0,3812,1,41.78226471,27.04500008,4.995830536,0
-0.1795979887,0.5183973312,2.395673752,0,3812,1,41.85121536,27.05249977,5.064368725,0
-0.1760192961,0.5122049451,2.3900702,0,3812,1,41.9201622,27.05999947,5.132907391,0
-0.1724393815,0.5059615374,2.384449244,0,3812,1,41.98910904,27.06749916,5.201446056,0
-0.1688579023,0.4996675849,2.378812551,0,3812,1,42.05805588,27.07500076,5.269984245,0
-0.1652755439,0.4933221638,2.373157024,0,3812,1,42.12700272,27.08250046,5.338522911,0
-0.1616919637,0.4869257808,2.367484093,0,3812,1,42.19595337,27.09000015,5.4070611,0
-0.1581071615,0.4804783762,2.361793995,0,3812,1,42.26490021,27.09749985,5.475599766,0
-0.1546251774,0.4740410447,2.356278658,0,8195,1,42.33384705,27.10499954,5.544138432,0
-0.1523004174,0.4682304561,2.35285902,0,8195,1,42.40279388,27.11249924,5.61267662,0
-0.1499864459,0.4623713791,2.349392653,0,8195,1,42.47174072,27.12000084,5.681215286,0
-0.1476839632,0.4564630985,2.345876217,0,8195,1,42.54069138,27.12750053,5.749753952,0
-0.1453926563,0.4505060315,2.342311382,0,8195,1,42.60963821,27.13500023,5.818292141,0
-0.1431124657,0.4445000887,2.33869791,0,8195,1,42.67858505,27.14249992,5.886830807,0
-0.1408434361,0.4384452999,2.335036039,0,8195,1,42.74753189,27.14999962,5.955369473,0
-0.1385855526,0.4323417842,2.331326008,0,8195,1,42.81647873,27.15749931,6.023907661,0
-0.1363384426,0.4261897206,2.327569008,0,8195,1,42.88542938,27.16500092,6.092446327,0
-0.1342510879,0.4200662374,2.323991299,0,3832,1,42.95437622,27.17250061,6.160984993,0
-0.1334543228,0.4145683348,2.322332859,0,3832,1,43.02332306,27.18000031,6.229523182,0
-0.1326753497,0.4090312421,2.320612431,0,3832,1,43.0922699,27.1875,6.298061848,0
-0.1319141835,0.403455019,2.31883049,0,3832,1,43.16122055,27.19499969,6.366600513,0
-0.1311708093,0.397839725,2.316986799,0,3832,1,43.23016739,27.20249939,6.435138702,0
-0.130445227,0.392185241,2.315081596,0,3832,1,43.29911423,27.20999908,6.503677368,0
-0.129737094,0.3864919245,2.313116074,0,3832,1,43.36806107,27.21750069,6.572216034,0
-0.1290471107,0.3807592094,2.31108737,0,3832,1,43.4370079,27.22500038,6.640754223,0
-0.1283749193,0.3749872744,2.308996916,0,3832,1,43.50595856,27.23250008,6.709292889,0
-0.1278678775,0.3692741692,2.307086945,0,8215,1,43.5749054,27.23999977,6.777831554,0
-0.1284101158,0.3642014861,2.306802034,0,8215,1,43.64385223,27.24749947,6.846369743,0
-0.1289786249,0.3590845168,2.306454659,0,8215,1,43.71279907,27.25499916,6.914908409,0
-0.129573077,0.3539235592,2.306045771,0,8215,1,43.78174973,27.26250076,6.983447075,0
-0.1301940978,0.3487181067,2.30557251,0,8215,1,43.85069656,27.27000046,7.051985264,0
-0.1308413744,0.3434683681,2.305036306,0,8215,1,43.9196434,27.27750015,7.12052393,0
-0.1315149218,0.3381743431,2.304437399,0,8215,1,43.98859024,27.28499985,7.189062595,0
-0.1322147101,0.3328361213,2.303775549,0,8215,1,44.05753708,27.29249954,7.257600784,0
-0.1329407543,0.3274535835,2.303050995,0,8215,1,44.12648392,27.29999924,7.32613945,0
-0.1337600648,0.3221539557,2.302474499,0,3852,1,44.19543457,27.30750084,7.394677639,0
-0.134999916,0.3175459504,2.303052902,0,3852,1,44.26438141,27.31500053,7.463216305,0
-0.1362704635,0.3128912449,2.303569078,0,3852,1,44.33332825,27.32250023,7.531754971,0
-0.1375716627,0.3081898391,2.304023266,0,3852,1,44.40227509,27.32999992,7.600293159,0
-0.1389035881,0.3034417033,2.304414988,0,3852,1,44.47122192,27.33749962,7.668831825,0
-0.14026618,0.2986468673,2.30474472,0,3852,1,44.54017258,27.34499931,7.737370491,0
-0.1416591704,0.2938055396,2.305013895,0,3852,1,44.60911942,27.35250092,7.80590868,0
-0.1430831403,0.2889172733,2.305219173,0,3852,1,44.67806625,27.36000061,7.874447346,0
-0.1445378065,0.2839822769,2.305362225,0,3852,1,44.74701309,27.36750031,7.942986012,0
-0.1460305005,0.2791419327,2.305603743,0,8235,1,44.81596375,27.375,8.0115242,0
-0.1475879848,0.2749602199,2.30657506,0,8235,1,44.88491058,27.38249969,8.080062866,0
-0.1491721869,0.2707424164,2.307482004,0,8235,1,44.95385742,27.38999939,8.148601532,0
-0.1507830918,0.2664885521,2.308324575,0,8235,1,45.02280426,27.39749908,8.217140198,0
-0.1524204463,0.262198776,2.309103966,0,8235,1,45.09175491,27.40500069,8.285678864,0
-0.1540847272,0.2578728199,2.309817553,0,8235,1,45.16070175,27.41250038,8.354216576,0
-0.1557757556,0.2535106838,2.310466528,0,8235,1,45.22964859,27.42000008,8.422755241,0
-0.1574935019,0.2491124868,2.31105113,0,8235,1,45.29859543,27.42749977,8.491293907,0
-0.1592379361,0.2446781993,2.31157136,0,8235,1,45.36754227,27.43499947,8.559832573,0
-0.1610714346,0.2403057665,2.312227011,0,3872,1,45.43648911,27.44249916,8.628371239,0
-0.1631966531,0.2363198698,2.313678503,0,3872,1,45.50543976,27.45000076,8.696908951,0
-0.1653466672,0.2323037982,2.315069199,0,3872,1,45.5743866,27.45750046,8.765447617,0
-0.1675211936,0.2282577902,2.316400528,0,3872,1,45.64333344,27.46500015,8.833986282,0
-0.1695017815,0.2244347036,2.318576813,0,6072,1,45.71228027,27.47249985,8.902524948,0
-0.1714076698,0.220718503,2.321169853,0,6072,1,45.78123093,27.47999954,8.971063614,0
-0.1733423322,0.2169936299,2.323763847,0,6072,1,45.85017776,27.48749924,9.03960228,0
-0.1753053963,0.2132604122,2.326360464,0,6072,1,45.9191246,27.49500084,9.108139992,0
-0.1772975773,0.209518224,2.328956127,0,6072,1,45.98807144,27.50250053,9.176678658,0
-0.1793999821,0.2058253288,2.331754208,0,1672,1,46.05701828,27.51000023,9.245217323,0
-0.1818320453,0.2023382038,2.335300446,0,1672,1,46.12596893,27.51749992,9.313755989,0
-0.1842860281,0.1988381594,2.338837385,0,1672,1,46.19491577,27.52499962,9.382294655,0
-0.1867619455,0.1953252107,2.342365026,0,1672,1,46.26386261,27.53249931,9.450833321,0
-0.1892594546,0.1917996407,2.345885277,0,1672,1,46.33280945,27.54000092,9.519371033,0
-0.1917792261,0.1882608682,2.349394321,0,1672,1,46.40175629,27.54750061,9.587909698,0
-0.194320932,0.1847091913,2.352894068,0,1672,1,46.47070694,27.55500031,9.656448364,0
-0.1968845576,0.1811445951,2.356384516,0,1672,1,46.53965378,27.5625,9.72498703,0
-0.1994701177,0.1775670797,2.359865427,0,1672,1,46.60860062,27.56999969,9.793525696,0
-0.2020383775,0.1740709245,2.363473177,0,6092,1,46.67754745,27.57749939,9.862064362,0
-0.2045024484,0.1708665937,2.367521524,0,6092,1,46.74649429,27.58499908,9.930602074,0
-0.2069942504,0.1676381081,2.371563911,0,6092,1,46.81544495,27.59250069,9.999140739,0
-0.2095142305,0.1643850952,2.375597,0,6092,1,46.88439178,27.60000038,10.06767941,0
-0.2120621353,0.1611077785,2.379622459,0,6092,1,46.95333862,27.60750008,10.13621807,0
-0.214637965,0.1578061581,2.383640289,0,6092,1,47.02228546,27.61499977,10.20475674,0
-0.2172417194,0.1544802338,2.38765049,0,6092,1,47.09123611,27.62249947,10.2732954,0
-0.2198733389,0.1511300653,2.391653061,0,6092,1,47.16018295,27.62999916,10.34183311,0
-0.2225327045,0.1477557272,2.395649433,0,6092,1,47.22912979,27.63750076,10.41037178,0
-0.2250777781,0.1445034593,2.399719238,0,1692,1,47.29807663,27.64500046,10.47891045,0
-0.2272339165,0.1416577995,2.404025555,0,1692,1,47.36702347,27.65250015,10.54744911,0
-0.2294203192,0.1387886107,2.408326387,0,1692,1,47.43597412,27.65999985,10.61598778,0
-0.2316369563,0.135895893,2.412621737,0,1692,1,47.50492096,27.66749954,10.68452549,0
-0.2338839024,0.1329795867,2.416911602,0,1692,1,47.5738678,27.67499924,10.75306416,0
-0.2361609042,0.1300399005,2.421197653,0,1692,1,47.64281464,27.68250084,10.82160282,0
-0.2384683788,0.1270764619,2.425476313,0,1692,1,47.71176147,27.69000053,10.89014149,0
-0.2408061326,0.1240894869,2.429749727,0,1692,1,47.78071213,27.69750023,10.95868015,0
-0.2431741506,0.1210789531,2.434017658,0,1692,1,47.84965897,27.70499992,11.02721882,0
-0.2454471886,0.1181683391,2.438357115,0,6112,1,47.9186058,27.71249962,11.09575653,0
-0.2474152297,0.1155648604,2.442888737,0,6112,1,47.98755264,27.71999931,11.1642952,0
-0.2494048476,0.1129467413,2.447407961,0,6112,1,48.05649948,27.72750092,11.23283386,0
-0.2514164448,0.1103136539,2.451911688,0,6112,1,48.12545013,27.73500061,11.30137253,0
-0.2534498274,0.1076657623,2.456401348,0,6112,1,48.19439697,27.74250031,11.36991119,0
-0.2555049658,0.1050030589,2.460876942,0,6112,1,48.26334381,27.75,11.43844986,0
-0.2575818896,0.1023255959,2.465338707,0,6112,1,48.33229065,27.75749969,11.50698757,0
-0.259680599,0.09963327646,2.469786406,0,6112,1,48.40123749,27.76499939,11.57552624,0
-0.2618010938,0.09692615271,2.474220037,0,6112,1,48.47018814,27.77249908,11.6440649,0
-0.2638697624,0.09427434951,2.478767633,0,1712,1,48.53913498,27.78000069,11.71260357,0
-0.2657816112,0.09177548438,2.483597994,0,1712,1,48.60808182,27.78750038,11.78114223,0
-0.2677084208,0.08926433325,2.488411665,0,1712,1,48.67702866,27.79500008,11.8496809,0
-0.2696501911,0.08674094081,2.493208647,0,1712,1,48.74597549,27.80249977,11.91821861,0
-0.2716070116,0.08420521766,2.497989178,0,1712,1,48.81492615,27.80999947,11.98675728,0
-0.2735788226,0.08165721595,2.502753258,0,1712,1,48.88387299,27.81749916,12.05529594,0
-0.2755654752,0.0790970698,2.507502317,0,1712,1,48.95281982,27.82500076,12.12383461,0
-0.2775672674,0.07652449608,2.512233019,0,1712,1,49.02176666,27.83250046,12.19237328,0
-0.27958408,0.07393963635,2.516947269,0,1712,1,49.09071732,27.84000015,12.26091194,0
-0.281558305,0.0714231953,2.521727324,0,6132,1,49.15966415,27.84749985,12.32944965,0
-0.2834231555,0.06906869262,2.526667356,0,6132,1,49.22861099,27.85499954,12.39798832,0
-0.2853020728,0.06670306623,2.531589985,0,6132,1,49.29755783,27.86249924,12.46652699,0
-0.2871948481,0.06432643533,2.536497116,0,6132,1,49.36650467,27.87000084,12.53506565,0
-0.2891018391,0.06193853915,2.541385174,0,6132,1,49.43545532,27.87750053,12.60360432,0
-0.291022867,0.05953951553,2.546255827,0,6132,1,49.50440216,27.88500023,12.67214298,0
-0.2929579318,0.05712939799,2.551109552,0,6132,1,49.573349,27.89249992,12.74068069,0
-0.2949070334,0.05470811203,2.555945635,0,6132,1,49.64229584,27.89999962,12.80921936,0
-0.2968702018,0.05227569491,2.560764551,0,6132,1,49.71124268,27.90749931,12.87775803,0
-0.298784554,0.04992520064,2.5657022,0,1732,1,49.78019333,27.91500092,12.94629669,0
-0.3005910218,0.04774538428,2.570883989,0,1732,1,49.84914017,27.92250061,13.01483536,0
-0.3024123311,0.04555489123,2.576049328,0,1732,1,49.91808701,27.93000031,13.08337307,0
-0.3042486012,0.04335364699,2.581197739,0,1732,1,49.98703384,27.9375,13.15191174,0
-0.3060997427,0.04114169255,2.586329699,0,1732,1,50.05598068,27.94499969,13.2204504,0
-0.3079657853,0.03891902044,2.591444969,0,1732,1,50.12493134,27.95249939,13.28898907,0
-0.309846729,0.03668563813,2.59654355,0,1732,1,50.19387817,27.95999908,13.35752773,0
-0.311742425,0.03444164991,2.601626873,0,1732,1,50.26282501,27.96750069,13.4260664,0
-0.3136531413,0.03218687698,2.606692314,0,1732,1,50.33177185,27.97500038,13.49460411,0
-0.3154572845,0.03003595583,2.611832142,0,6152,1,50.40071869,27.98250008,13.56314278,0
-0.3170605004,0.02807831205,2.617119312,0,6152,1,50.46966934,27.98999977,13.63168144,0
-0.3186793327,0.02610972896,2.622391701,0,6152,1,50.53861618,27.99749947,13.70022011,0
-0.3203137815,0.02413020656,2.627649546,0,6152,1,50.60756302,28.00499916,13.76875877,0
-0.3219637871,0.02213984728,2.632894278,0,6152,1,50.67650986,28.01250076,13.83729744,0
-0.3236141801,0.02014535852,2.638145685,0,3953,1,50.7454567,28.02000046,13.90583515,0
-0.3250104189,0.01826393977,2.643807888,0,3953,1,50.81440735,28.02750015,13.97437382,0
-0.3264267147,0.01637559757,2.64948988,0,3953,1,50.88335419,28.03499985,14.04291248,0
-0.3278630972,0.01448032912,2.65519166,0,3953,1,50.95230103,28.04249954,14.11145115,0
-0.3291122317,0.01271941233,2.660996199,0,8336,1,51.02124786,28.04999924,14.17998981,0
-0.3300461173,0.01117710862,2.666953802,0,8336,1,51.09019852,28.05750084,14.24852848,0
-0.3310003579,0.009623385035,2.672926426,0,8336,1,51.15914536,28.06500053,14.31706619,0
-0.3319748342,0.008058314212,2.678915262,0,8336,1,51.22809219,28.07250023,14.38560486,0
-0.3329694867,0.00648192456,2.684920549,0,8336,1,51.29703903,28.07999992,14.45414352,0
-0.3339843452,0.004894216545,2.690942526,0,8336,1,51.36598587,28.08749962,14.52268219,0
-0.3350193799,0.003295189934,2.696980715,0,8336,1,51.43493652,28.09499931,14.59122086,0
-0.3360744417,0.001684965449,2.703037262,0,8336,1,51.50388336,28.10250092,14.65975952,0
-0.3371498287,6.332980411e-05,2.709108353,0,8336,1,51.5728302,28.11000061,14.72829723,0
-0.3380054235,-0.001410217606,2.715273142,0,3973,1,51.64177704,28.11750031,14.7968359,0
-0.3385244906,-0.002663283609,2.721566677,0,3973,1,51.71072388,28.125,14.86537457,0
-0.3390616477,-0.00393362483,2.727874279,0,3973,1,51.77967453,28.13249969,14.93391323,0
-0.3396168947,-0.005221241619,2.734195948,0,3973,1,51.84862137,28.13999939,15.0024519,0
-0.340190202,-0.006526109297,2.740531921,0,3973,1,51.91756821,28.14749908,15.07098961,0
-0.3407814801,-0.007848170586,2.746883392,0,3973,1,51.98651505,28.15500069,15.13952827,0
-0.3413909972,-0.009187614545,2.753247499,0,3973,1,52.05546188,28.16250038,15.20806694,0
-0.3420185745,-0.01054433454,2.759625435,0,3973,1,52.12441254,28.17000008,15.27660561,0
-0.3426642716,-0.01191833057,2.766017675,0,3973,1,52.19335938,28.17749977,15.34514427,0
-0.343121767,-0.01320976578,2.772540331,0,8356,1,52.26230621,28.18499947,15.41368294,0
-0.3433140814,-0.01438355912,2.779230356,0,8356,1,52.33125305,28.19249916,15.48222065,0
-0.3435195088,-0.01557532325,2.785928726,0,8356,1,52.40019989,28.20000076,15.55075932,0
-0.3437383175,-0.0167852249,2.792632341,0,8356,1,52.46915054,28.20750046,15.61929798,0
-0.3439703882,-0.01801316626,2.799342632,0,8356,1,52.53809738,28.21500015,15.68783665,0
-0.3442156911,-0.01925915107,2.806059837,0,8356,1,52.60704422,28.22249985,15.75637531,0
-0.3444742262,-0.0205231756,2.812783957,0,8356,1,52.67599106,28.22999954,15.82491398,0
-0.3447460234,-0.02180521935,2.819514751,0,8356,1,52.7449379,28.23749924,15.89345169,0
-0.3450309336,-0.02310524881,2.826254368,0,8356,1,52.81388855,28.24500084,15.96199036,0
-0.3451687396,-0.02433638461,2.833149672,0,3993,1,52.88283539,28.25250053,16.03052902,0
-0.3451182842,-0.02547692321,2.840235949,0,3993,1,52.95178223,28.26000023,16.09906769,0
-0.3450787961,-0.02663508616,2.847323895,0,3993,1,53.02072906,28.26749992,16.16760635,0
